3SsnPorch,1stFlrSF,YearRemodAdd,BsmtUnfSF,MasVnrArea,2ndFlrSF,GarageArea,MiscVal,BsmtFullBath,ScreenPorch,TotRmsAbvGrd,OverallQual,Id,Fireplaces,LotFrontage,GarageCars,OpenPorchSF,FullBath,OverallCond,MSSubClass,KitchenAbvGr,YearBuilt,LotArea,YrSold,BsmtFinSF2,BsmtHalfBath,GrLivArea,GarageYrBlt,BsmtFinSF1,MoSold,HalfBath,EnclosedPorch,PoolArea,TotalBsmtSF,LowQualFinSF,BedroomAbvGr,WoodDeckSF,SalePrice,SaleCondition
0,798,1997,392.0,0.0,714,180.0,0,1.0,0,7,8,2202,1,54.0,1.0,16,2,9,70,1,1925,7609,2008,0.0,0.0,1512,1925.0,406.0,6,0,41,0,798.0,0,3,85,171226.2734360695,Normal
0,1091,1951,591.0,88.0,0,344.0,0,0.0,221,5,6,2206,1,79.0,1.0,105,1,5,20,1,1951,7801,2008,0.0,1.0,1091,1951.0,500.0,5,0,0,0,1091.0,0,2,66,54710.81696990691,Normal
0,983,1950,398.0,40.0,890,786.0,0,0.0,0,9,8,2207,2,100.0,2.0,0,1,6,70,1,1935,9670,2008,0.0,0.0,1873,1935.0,210.0,6,1,207,0,608.0,0,4,0,175264.5574168861,Alloca
0,1218,2000,397.0,0.0,943,506.0,0,1.0,0,8,7,2208,2,70.0,2.0,96,2,9,50,1,1950,12392,2008,0.0,0.0,2161,1994.0,435.0,4,1,0,0,832.0,0,3,0,155066.810233742,Normal
0,1898,1956,782.0,0.0,0,484.0,0,0.0,0,7,5,2209,2,56.0,2.0,51,2,5,20,1,1956,26073,2008,0.0,0.0,1898,1956.0,1116.0,4,1,224,0,1898.0,0,3,0,120167.51754806191,Normal
0,516,1980,150.0,0.0,516,462.0,0,0.0,0,5,6,2210,1,24.0,2.0,0,1,6,160,1,1980,1879,2008,0.0,0.0,1032,1980.0,366.0,12,0,0,0,516.0,0,2,213,210632.86770612,Normal
0,919,1998,555.0,0.0,0,195.0,0,1.0,0,5,6,2211,0,50.0,1.0,0,1,8,30,1,1926,7000,2008,40.0,0.0,919,1926.0,299.0,7,0,116,0,894.0,0,2,0,163901.8151949644,Normal
0,760,2006,720.0,0.0,330,240.0,0,0.0,0,5,6,2212,0,60.0,1.0,0,1,8,50,1,1940,6000,2008,0.0,0.0,1090,1940.0,0.0,7,0,0,0,720.0,0,3,0,195465.09289249778,Normal
0,1092,1967,367.0,0.0,564,288.0,0,0.0,100,7,5,2214,1,75.0,1.0,180,1,5,80,1,1967,6000,2008,0.0,0.0,1656,1967.0,257.0,7,1,0,0,624.0,0,3,0,124703.77983938903,Normal
0,912,1995,520.0,0.0,0,360.0,0,0.0,0,5,5,2215,0,60.0,1.0,90,1,7,30,1,1930,7392,2008,0.0,0.0,912,1934.0,0.0,5,0,0,0,520.0,0,2,0,170582.4996021092,Normal
0,1151,1958,821.0,162.0,804,356.0,0,0.0,0,7,5,2216,0,75.0,1.0,0,2,5,50,1,1958,9000,2008,0.0,0.0,1955,1958.0,330.0,1,0,0,0,1151.0,0,4,0,120108.20735001564,Normal
0,733,1952,0.0,0.0,0,487.0,0,0.0,0,4,1,2217,0,80.0,2.0,0,1,5,20,1,1952,14584,2008,0.0,0.0,733,1952.0,0.0,2,0,0,0,0.0,0,2,0,116544.44785037637,Abnorml
0,825,1950,173.0,0.0,536,185.0,0,0.0,0,6,4,2218,0,60.0,1.0,123,1,7,70,1,1895,5280,2008,0.0,0.0,1361,1895.0,0.0,7,0,0,0,173.0,0,2,0,115719.87469829619,Normal
0,671,2000,356.0,0.0,378,195.0,0,0.0,0,5,4,2219,0,52.0,1.0,0,1,7,50,1,1910,5150,2008,0.0,0.0,1049,1910.0,0.0,5,0,0,0,356.0,0,2,0,187851.67103393376,Normal
0,432,1950,592.0,0.0,432,216.0,0,0.0,0,5,4,2220,0,60.0,1.0,30,1,6,70,1,1920,9000,2008,0.0,0.0,864,1920.0,0.0,6,1,160,0,592.0,0,3,0,162741.84263163805,Normal
153,1648,2008,120.0,186.0,0,525.0,0,1.0,0,5,8,2221,1,44.0,2.0,53,2,5,120,1,2007,3843,2008,0.0,1.0,1648,2007.0,1476.0,8,0,0,0,1596.0,0,2,162,209330.2954314798,Partial
0,1646,2005,120.0,174.0,0,482.0,0,1.0,155,5,7,2222,1,44.0,2.0,53,2,5,120,1,2004,3811,2008,0.0,1.0,1646,2004.0,1474.0,7,0,0,0,1594.0,0,2,128,164957.67720723152,Normal
0,936,1976,0.0,0.0,936,484.0,0,0.0,0,8,5,2225,0,76.0,2.0,0,2,4,90,2,1976,10260,2008,0.0,0.0,1872,1976.0,0.0,11,2,0,0,0.0,0,4,0,249521.37578728795,Abnorml
0,1689,1991,297.0,0.0,0,432.0,0,1.0,0,6,4,2226,1,74.0,2.0,120,2,5,20,1,1991,9990,2008,0.0,0.0,1689,1991.0,1383.0,7,0,0,0,1680.0,0,3,428,79593.96389721334,Normal
0,1501,1986,384.0,340.0,0,512.0,0,1.0,0,6,7,2227,1,42.0,2.0,0,2,6,120,1,1986,4084,2008,0.0,0.0,1501,1986.0,893.0,7,0,0,0,1277.0,0,2,240,160269.6567362547,Normal
0,1537,2007,482.0,258.0,0,788.0,0,1.0,0,8,8,2228,0,74.0,3.0,26,2,5,20,1,2006,11563,2008,0.0,0.0,1537,2007.0,1036.0,4,0,0,0,1518.0,0,3,0,159111.42149361968,Normal
0,920,2007,150.0,0.0,860,612.0,0,1.0,0,6,8,2229,1,107.0,2.0,192,2,5,60,1,2007,12852,2008,0.0,0.0,1780,2007.0,770.0,1,1,0,0,920.0,0,3,0,177360.86003923416,Partial
0,712,2007,352.0,0.0,730,400.0,0,0.0,0,6,5,2230,0,73.0,2.0,0,2,5,80,1,2006,9802,2008,0.0,0.0,1442,2007.0,0.0,4,1,0,0,352.0,0,3,100,221645.872258991,Normal
0,796,2008,796.0,60.0,816,666.0,0,0.0,0,6,7,2231,0,81.0,3.0,64,2,5,60,1,2008,12018,2008,0.0,0.0,1612,2008.0,0.0,10,1,0,0,796.0,0,3,0,203048.71219426394,Partial
0,1495,1989,1495.0,128.0,0,438.0,0,0.0,0,8,6,2232,1,75.0,2.0,0,2,5,20,1,1989,12890,2008,0.0,0.0,1495,1989.0,0.0,7,0,192,0,1495.0,0,3,252,113844.00804391503,Normal
0,1256,1986,276.0,228.0,0,578.0,0,0.0,0,6,6,2233,1,93.0,2.0,0,2,5,20,1,1986,18265,2008,60.0,0.0,1256,1986.0,920.0,3,0,0,0,1256.0,0,3,282,140908.56888061762,Normal
0,1440,2003,403.0,206.0,0,467.0,0,1.0,0,7,8,2234,1,82.0,2.0,95,2,5,20,1,2003,11202,2008,0.0,0.0,1440,2003.0,1029.0,6,0,0,0,1432.0,0,3,185,114775.1851239726,Normal
0,1728,2007,873.0,0.0,0,520.0,0,1.0,0,7,8,2236,1,79.0,2.0,276,2,5,20,1,2007,11449,2008,0.0,0.0,1728,2007.0,1011.0,1,0,0,0,1884.0,0,3,0,103391.10710257292,Normal
0,1964,2006,393.0,674.0,0,892.0,0,1.0,0,7,8,2237,1,85.0,3.0,265,2,5,20,1,2005,11447,2008,0.0,0.0,1964,2005.0,1571.0,6,1,0,0,1964.0,0,3,0,111630.6775694415,Normal
0,1344,1998,35.0,200.0,0,784.0,0,2.0,0,8,7,2238,0,97.0,4.0,0,2,5,90,2,1997,8940,2008,0.0,0.0,1344,1997.0,1309.0,11,0,0,0,1344.0,0,2,0,160390.96890699863,Alloca
0,1189,1997,325.0,197.0,0,392.0,0,1.0,0,4,6,2240,0,32.0,2.0,122,2,5,120,1,1997,4500,2008,0.0,0.0,1189,1997.0,864.0,4,0,0,0,1189.0,0,2,0,171849.64983820915,Normal
0,1200,1964,88.0,98.0,0,850.0,0,1.0,171,6,4,2241,0,150.0,3.0,119,1,5,85,1,1964,14137,2008,247.0,0.0,1200,1964.0,865.0,11,0,0,0,1200.0,0,3,0,113527.08107026666,Normal
0,925,1976,232.0,0.0,550,336.0,0,0.0,0,6,5,2243,1,41.0,1.0,26,2,7,160,1,1976,2665,2008,0.0,0.0,1475,1976.0,318.0,5,0,0,0,550.0,0,4,92,204912.03153254092,Normal
0,526,2006,25.0,0.0,462,297.0,0,1.0,0,5,4,2244,0,21.0,1.0,101,1,7,180,1,1973,1974,2008,0.0,0.0,988,1973.0,501.0,6,0,0,0,526.0,0,2,120,247621.13302221894,Normal
120,526,1973,25.0,0.0,462,297.0,0,1.0,0,4,4,2245,1,21.0,1.0,101,1,6,180,1,1973,1596,2008,0.0,0.0,988,1973.0,437.0,7,0,0,0,462.0,0,1,0,192672.896815449,Normal
0,816,1983,282.0,0.0,0,264.0,0,0.0,0,4,5,2248,0,59.0,1.0,0,1,7,20,1,1983,6490,2008,0.0,1.0,816,1983.0,534.0,4,0,0,0,816.0,0,2,315,141685.14050544798,Normal
0,845,2005,207.0,0.0,0,264.0,0,0.0,0,6,5,2249,0,60.0,1.0,0,1,6,20,1,1982,6600,2008,0.0,0.0,845,1982.0,638.0,7,0,0,0,845.0,0,3,0,164198.89703318477,Normal
0,889,1984,217.0,0.0,0,484.0,0,0.0,0,6,5,2250,0,74.0,2.0,0,1,6,20,1,1984,12395,2008,0.0,0.0,889,1984.0,647.0,4,0,0,0,864.0,0,3,0,152441.6328755021,Normal
0,1587,1971,749.0,302.0,0,525.0,0,0.0,0,7,6,2252,1,85.0,2.0,44,2,6,20,1,1971,10667,2007,0.0,0.0,1587,1971.0,838.0,3,0,0,0,1587.0,0,3,0,80480.43177997321,Normal
0,754,1997,384.0,0.0,630,390.0,0,0.0,0,7,6,2253,1,56.0,2.0,0,2,5,80,1,1997,8872,2007,0.0,0.0,1384,1997.0,0.0,3,1,0,0,384.0,0,3,0,206843.10637778044,Normal
0,691,1996,277.0,0.0,862,420.0,0,0.0,0,6,7,2256,0,63.0,2.0,44,2,5,60,1,1996,7875,2007,0.0,0.0,1553,1996.0,414.0,8,1,0,0,691.0,0,3,0,189227.94002333283,Normal
0,957,2003,938.0,0.0,1342,482.0,0,0.0,0,7,6,2257,1,60.0,2.0,30,3,5,60,1,1999,7500,2007,0.0,0.0,2299,1999.0,0.0,8,1,0,0,938.0,0,5,188,183916.135630548,Normal
0,1128,1964,752.0,138.0,0,480.0,0,1.0,0,6,6,2260,1,160.0,2.0,108,1,6,20,1,1964,18160,2007,0.0,0.0,1128,1964.0,550.0,3,0,246,0,1302.0,0,3,0,61178.60050137341,Alloca
0,1179,1988,918.0,0.0,0,480.0,0,1.0,135,5,8,2261,0,38.0,2.0,108,2,5,120,1,1988,4740,2007,0.0,0.0,1179,1988.0,248.0,10,0,0,0,1166.0,0,2,0,166517.70539444685,Normal
0,1321,1990,386.0,0.0,0,484.0,0,1.0,0,4,8,2262,1,35.0,2.0,64,1,5,120,1,1990,5118,2007,0.0,0.0,1321,1990.0,926.0,8,0,140,0,1312.0,0,1,0,176931.2377909869,Normal
0,1164,2005,163.0,146.0,1377,729.0,0,1.0,0,10,8,2263,1,98.0,3.0,32,3,5,60,1,2005,12328,2007,0.0,0.0,2541,2005.0,986.0,7,1,0,0,1149.0,0,4,120,170387.2869567722,Normal
0,2338,2007,1559.0,710.0,0,1110.0,0,1.0,322,8,9,2264,2,52.0,3.0,135,2,5,20,1,2006,51974,2007,0.0,0.0,2338,2005.0,1101.0,6,1,0,0,2660.0,0,4,0,203949.48080012202,Partial
0,1424,1990,53.0,0.0,0,828.0,0,1.0,0,7,5,2265,0,195.0,3.0,0,1,5,190,1,1969,41600,2007,0.0,0.0,1424,1969.0,1047.0,11,1,0,0,1100.0,0,3,144,316438.3359628022,Normal
0,1612,2006,815.0,165.0,0,556.0,0,1.0,0,6,9,2266,1,61.0,2.0,164,2,5,120,1,2006,8035,2007,0.0,0.0,1612,2006.0,797.0,3,0,0,0,1612.0,0,2,0,178482.4185117185,Normal
0,2234,2006,662.0,945.0,0,724.0,0,1.0,0,7,8,2267,1,85.0,2.0,80,1,5,20,1,2006,14082,2007,0.0,0.0,2234,2006.0,1558.0,1,1,0,0,2220.0,0,1,390,121984.86223322898,Normal
0,2042,2007,590.0,250.0,0,724.0,0,1.0,174,8,10,2268,1,81.0,3.0,52,2,5,20,1,2006,13870,2007,0.0,0.0,2042,2007.0,1152.0,10,0,0,0,1742.0,0,3,240,117553.81508574635,Partial
0,725,2003,404.0,306.0,754,484.0,0,0.0,0,6,7,2270,1,78.0,2.0,72,2,7,60,1,1981,12090,2007,0.0,0.0,1479,1981.0,321.0,3,1,0,0,725.0,0,3,167,185567.8235705346,Normal
0,1664,1985,201.0,67.0,0,663.0,0,1.0,0,7,7,2271,1,93.0,2.0,0,2,6,20,1,1978,12299,2007,0.0,0.0,1664,1978.0,1328.0,9,0,0,0,1529.0,0,3,0,117327.443272084,Normal
0,1085,1979,22.0,549.0,845,481.0,0,1.0,0,9,7,2272,1,61.0,2.0,72,2,5,60,1,1979,11339,2007,0.0,0.0,1930,1979.0,758.0,3,1,0,0,780.0,0,4,192,151334.8094562888,Normal
0,1177,1984,372.0,98.0,0,495.0,0,0.0,0,6,6,2273,0,79.0,2.0,103,2,6,20,1,1984,11850,2007,0.0,0.0,1177,1984.0,781.0,8,0,0,0,1153.0,0,3,204,117589.97173210979,Normal
0,1353,1999,356.0,253.0,0,478.0,0,1.0,0,5,6,2274,1,80.0,2.0,141,2,5,20,1,1979,10400,2007,0.0,0.0,1353,1979.0,903.0,8,0,0,0,1259.0,0,2,240,92189.73194511235,Normal
0,1220,1971,1012.0,176.0,0,944.0,0,0.0,0,6,6,2275,1,128.0,2.0,0,2,5,20,1,1971,13001,2007,121.0,1.0,1220,1971.0,492.0,9,0,249,0,1625.0,0,2,0,120429.69747152925,Normal
0,1324,1976,0.0,130.0,0,585.0,0,0.0,0,5,7,2276,1,64.0,2.0,36,2,6,80,1,1976,8991,2007,604.0,1.0,1324,1976.0,624.0,2,0,0,0,1228.0,0,3,407,206388.07849547267,Normal
0,1084,1974,0.0,0.0,793,488.0,0,1.0,0,8,6,2277,1,80.0,2.0,96,2,6,60,1,1974,8000,2007,153.0,0.0,1877,1974.0,931.0,11,1,0,0,1084.0,0,4,0,134011.49152958393,Normal
0,1422,1990,359.0,0.0,0,576.0,0,1.0,0,7,5,2278,0,63.0,2.0,0,1,6,20,1,1970,9457,2007,0.0,0.0,1422,1988.0,566.0,9,0,0,0,925.0,0,3,252,152524.7347152382,Normal
0,914,2002,214.0,32.0,0,368.0,0,0.0,0,5,5,2279,0,66.0,1.0,0,1,5,20,1,1970,7920,2007,619.0,0.0,914,1970.0,81.0,10,0,0,0,914.0,0,3,120,203518.70033808053,Normal
0,1337,2001,1337.0,0.0,0,511.0,0,0.0,0,5,6,2281,1,33.0,2.0,68,2,5,120,1,2001,4113,2007,0.0,0.0,1337,2001.0,0.0,7,0,0,0,1337.0,0,2,136,186771.95839686692,Normal
0,1337,1998,475.0,0.0,0,522.0,0,1.0,0,5,6,2282,1,26.0,2.0,68,2,5,120,1,1997,10943,2007,0.0,0.0,1337,1997.0,930.0,10,0,0,0,1405.0,0,2,0,190547.1562591642,Normal
0,525,1973,213.0,567.0,567,264.0,0,0.0,0,6,6,2283,0,21.0,1.0,0,1,6,160,1,1973,2205,2007,0.0,0.0,1092,1973.0,312.0,2,1,0,0,525.0,0,3,144,235578.34771585464,Normal
0,672,1973,672.0,265.0,546,264.0,0,0.0,0,7,6,2284,0,21.0,1.0,28,1,5,160,1,1973,2058,2007,0.0,0.0,1218,1973.0,0.0,12,1,0,0,672.0,0,4,0,238606.47623246908,Normal
0,1055,1978,423.0,0.0,0,319.0,0,0.0,0,4,7,2285,0,24.0,1.0,32,2,7,120,1,1978,2304,2007,6.0,0.0,1055,1978.0,632.0,4,0,0,0,1061.0,0,2,108,189562.53511944413,Normal
0,988,1966,263.0,52.0,0,360.0,0,1.0,0,5,5,2286,0,65.0,1.0,0,1,6,20,1,1966,7150,2007,0.0,0.0,988,1974.0,725.0,11,0,0,0,988.0,0,3,0,104792.24551594257,Normal
0,1816,2007,639.0,378.0,0,730.0,0,1.0,0,7,9,2287,1,96.0,3.0,36,2,5,20,1,2006,12469,2007,0.0,0.0,1816,2007.0,1151.0,8,0,0,0,1790.0,0,3,186,121526.60100407898,Partial
0,1694,2007,1694.0,302.0,0,856.0,0,0.0,0,7,8,2288,1,91.0,3.0,112,2,5,20,1,2006,11825,2007,0.0,0.0,1694,2006.0,0.0,6,0,0,0,1694.0,0,3,0,131442.57333397865,Partial
0,2122,2007,590.0,0.0,0,938.0,0,1.0,0,7,8,2289,1,110.0,3.0,142,2,5,20,1,2007,14333,2007,0.0,0.0,2122,2007.0,1518.0,11,1,0,0,2108.0,0,2,130,138572.00124117732,Partial
0,1943,2007,630.0,456.0,713,1040.0,0,1.0,0,8,9,2290,1,107.0,3.0,58,2,5,60,1,2007,13641,2007,0.0,0.0,2656,2007.0,1304.0,12,1,0,0,1934.0,0,3,268,175024.89295509458,Partial
0,1148,2007,1108.0,190.0,1402,670.0,0,0.0,0,11,8,2291,1,110.0,3.0,39,2,5,60,1,2006,13440,2007,0.0,0.0,2550,2006.0,0.0,3,1,0,0,1108.0,0,4,120,183401.4704620391,Partial
0,2046,2006,564.0,400.0,0,878.0,0,1.0,175,7,10,2292,2,105.0,3.0,65,2,5,20,1,2005,15431,2007,0.0,0.0,2046,2005.0,1430.0,8,1,0,0,1994.0,0,2,188,114692.52297651023,Normal
0,2552,2007,740.0,456.0,0,932.0,0,1.0,0,8,9,2293,2,107.0,3.0,28,2,5,20,1,2007,13891,2007,0.0,0.0,2552,2007.0,1812.0,10,0,0,0,2552.0,0,3,130,100401.49991881847,Partial
0,1722,2006,1704.0,365.0,1036,814.0,0,0.0,0,9,9,2294,1,118.0,3.0,55,2,5,60,1,2005,13654,2007,0.0,0.0,2758,2005.0,0.0,5,1,0,0,1704.0,0,4,282,178925.37094280124,Normal
0,2290,2007,636.0,970.0,0,1174.0,0,2.0,0,7,10,2295,1,59.0,3.0,30,2,5,20,1,2007,17169,2007,0.0,0.0,2290,2007.0,1684.0,8,1,0,0,2320.0,0,2,192,165670.67576380074,Partial
0,1582,2008,1582.0,0.0,570,728.0,0,0.0,0,7,8,2296,1,134.0,2.0,368,2,5,60,1,2007,16659,2007,0.0,0.0,2152,2007.0,0.0,6,1,0,0,1582.0,0,3,0,150541.73328489065,Partial
0,958,2007,140.0,120.0,1142,786.0,0,1.0,0,8,8,2297,2,82.0,3.0,104,2,5,60,1,2007,9709,2007,0.0,0.0,2100,2007.0,778.0,9,1,0,0,918.0,0,3,172,163031.68563364446,Partial
0,1802,2006,1802.0,510.0,0,843.0,0,0.0,0,7,9,2298,1,94.0,3.0,105,2,5,20,1,2006,13615,2007,0.0,0.0,1802,2006.0,0.0,6,1,0,0,1802.0,0,3,158,153286.83939184248,Normal
0,1718,2004,1706.0,502.0,1238,916.0,0,0.0,0,11,8,2299,1,99.0,3.0,50,2,5,60,1,2004,13069,2007,0.0,0.0,2956,2004.0,0.0,8,1,0,0,1706.0,0,5,194,183635.38675166667,Normal
0,1217,2003,379.0,280.0,1168,818.0,0,1.0,0,7,8,2300,1,110.0,3.0,228,2,5,60,1,2003,14277,2007,0.0,0.0,2385,2003.0,938.0,1,1,0,0,1317.0,0,3,192,152218.333545655,Normal
0,1614,2006,436.0,210.0,0,878.0,0,1.0,0,7,7,2302,0,70.0,3.0,38,2,5,20,1,2005,9926,2007,0.0,0.0,1614,2005.0,1178.0,5,0,0,0,1614.0,0,3,100,157105.1485453695,Normal
0,1721,2005,1602.0,210.0,0,554.0,0,1.0,0,7,8,2303,0,71.0,2.0,27,2,5,20,1,2005,9254,2007,0.0,0.0,1721,2005.0,119.0,1,0,0,0,1721.0,0,3,168,145952.40764306486,Normal
0,1298,2007,1298.0,0.0,530,876.0,0,0.0,0,7,8,2304,0,92.0,3.0,40,2,5,60,1,2006,10732,2007,0.0,0.0,1828,2006.0,0.0,2,1,0,0,1298.0,0,3,0,225477.88694241643,Partial
0,1302,2006,436.0,182.0,0,631.0,0,1.0,0,5,6,2305,1,34.0,2.0,50,1,5,120,1,2005,3901,2007,0.0,0.0,1302,2005.0,866.0,8,1,0,0,1302.0,0,1,110,214394.4780047387,Partial
0,1302,2006,272.0,182.0,0,631.0,0,1.0,0,5,6,2306,1,34.0,2.0,50,1,5,120,1,2005,3903,2007,0.0,0.0,1302,2005.0,1030.0,5,1,0,0,1302.0,0,1,110,218195.51046916842,Normal
0,1362,2006,600.0,256.0,0,460.0,0,1.0,0,6,6,2307,1,41.0,2.0,28,2,5,120,1,2005,6289,2007,0.0,0.0,1362,2005.0,762.0,6,0,0,0,1362.0,0,2,192,177341.63154540956,Normal
0,1554,2006,1530.0,108.0,0,627.0,0,0.0,0,6,8,2308,1,34.0,2.0,73,2,5,120,1,2006,4590,2007,0.0,0.0,1554,2006.0,24.0,5,0,0,0,1554.0,0,2,156,205450.92267291248,Normal
0,1577,2005,729.0,394.0,0,564.0,0,1.0,0,6,9,2309,1,48.0,2.0,39,2,5,120,1,2005,7841,2007,0.0,0.0,1577,2005.0,848.0,5,0,0,0,1577.0,0,2,203,191056.57729299366,Normal
0,1324,2006,1300.0,176.0,0,550.0,0,0.0,0,6,8,2310,1,48.0,2.0,38,2,5,120,1,2006,6240,2007,0.0,0.0,1324,2006.0,24.0,9,0,0,0,1324.0,0,2,0,197455.44040107727,Partial
0,1405,2003,405.0,235.0,0,478.0,0,1.0,0,6,7,2311,1,48.0,2.0,36,2,5,120,1,2003,3242,2007,0.0,0.0,1405,2003.0,1000.0,3,0,0,0,1405.0,0,2,136,173042.98539333045,Normal
0,768,2006,768.0,0.0,768,400.0,0,0.0,0,6,6,2313,1,65.0,2.0,38,2,5,60,1,2005,10237,2007,0.0,0.0,1536,2005.0,0.0,6,1,0,0,768.0,0,3,100,185927.684886083,Normal
0,608,2007,608.0,44.0,850,454.0,0,0.0,0,6,7,2314,0,58.0,2.0,33,2,5,60,1,2006,13204,2007,0.0,0.0,1458,2007.0,0.0,5,0,0,0,608.0,0,3,100,198934.468692109,Partial
0,738,2006,738.0,0.0,757,440.0,0,0.0,0,7,6,2315,1,62.0,2.0,30,2,5,60,1,2006,8857,2007,0.0,0.0,1495,2006.0,0.0,3,1,0,0,738.0,0,3,100,192488.7729947716,Partial
0,698,2007,698.0,0.0,1048,350.0,0,1.0,0,6,6,2316,1,63.0,3.0,34,2,5,60,1,2006,9729,2007,0.0,0.0,1746,2007.0,0.0,6,1,0,0,698.0,0,3,0,158667.4824359715,Partial
0,1326,2005,408.0,0.0,0,388.0,2000,1.0,0,6,6,2317,0,88.0,2.0,23,2,5,20,1,2005,12216,2007,0.0,0.0,1326,2005.0,918.0,6,0,0,0,1326.0,0,3,120,123174.6534396559,Normal
0,752,2007,752.0,22.0,752,440.0,0,0.0,0,6,6,2318,0,72.0,2.0,32,2,5,60,1,2007,8229,2007,0.0,0.0,1504,2007.0,0.0,12,1,0,0,752.0,0,3,100,190018.79628495872,Partial
0,728,2007,728.0,16.0,728,400.0,0,0.0,0,7,7,2319,0,64.0,2.0,24,2,5,60,1,2007,7713,2007,0.0,0.0,1456,2007.0,0.0,7,1,0,0,728.0,0,3,100,201862.5189575404,Partial
0,1258,2007,1246.0,0.0,0,462.0,0,0.0,0,6,7,2320,0,64.0,2.0,0,2,6,20,1,2007,7697,2007,0.0,0.0,1258,2007.0,0.0,8,0,0,0,1246.0,0,3,0,152948.54444611073,Partial
0,1266,2007,1266.0,16.0,0,388.0,0,0.0,0,6,7,2322,1,53.0,2.0,16,2,5,20,1,2007,3710,2007,0.0,0.0,1266,2007.0,0.0,8,0,0,0,1266.0,0,2,100,118239.56880764663,Partial
0,1119,2005,56.0,0.0,0,437.0,0,1.0,0,5,7,2323,0,65.0,2.0,24,2,5,80,1,2004,16219,2007,0.0,0.0,1119,2004.0,779.0,4,0,0,0,835.0,0,2,100,205618.24166937172,Normal
0,744,2004,192.0,0.0,630,400.0,0,1.0,0,8,7,2324,1,87.0,2.0,0,2,5,80,1,2004,11084,2007,0.0,0.0,1374,2004.0,192.0,6,1,0,0,384.0,0,3,100,201171.3870484382,Family
0,1525,2006,1510.0,0.0,0,534.0,0,0.0,0,6,7,2325,1,59.0,2.0,18,2,5,20,1,2006,10936,2007,0.0,0.0,1525,2006.0,0.0,4,1,0,0,1510.0,0,3,100,178506.5157931596,Partial
0,847,2003,847.0,16.0,1101,434.0,0,0.0,0,8,7,2327,1,63.0,2.0,48,2,5,60,1,2003,7875,2007,0.0,0.0,1948,2003.0,0.0,7,1,0,0,847.0,0,4,0,184419.93718263507,Normal
0,940,2000,395.0,0.0,750,442.0,0,1.0,0,7,6,2329,1,58.0,2.0,50,2,5,60,1,2000,9487,2007,0.0,0.0,1690,2000.0,520.0,6,1,0,0,915.0,0,3,0,170871.81711822748,Normal
0,961,2000,941.0,0.0,683,460.0,0,0.0,0,7,6,2330,1,59.0,2.0,42,2,5,60,1,1999,9649,2007,0.0,0.0,1644,1999.0,0.0,5,1,0,0,941.0,0,3,460,187020.43815253675,Normal
0,1779,1998,598.0,515.0,772,925.0,0,1.0,0,8,8,2331,2,100.0,3.0,61,2,5,60,1,1997,12191,2007,0.0,0.0,2551,1998.0,1181.0,6,1,0,0,1779.0,0,4,76,150883.08462813497,Normal
0,1671,1998,736.0,422.0,1407,806.0,0,1.0,0,9,9,2332,1,89.0,3.0,87,2,5,60,1,1998,10557,2007,0.0,0.0,3078,1998.0,672.0,7,1,0,0,1408.0,0,4,108,158552.91578815877,Normal
0,1411,1999,341.0,0.0,1171,758.0,0,1.0,0,9,8,2333,1,74.0,3.0,60,2,5,60,1,1998,11002,2007,0.0,0.0,2582,1998.0,1048.0,1,1,0,0,1389.0,0,4,286,192625.4314982891,Normal
0,1108,1998,1066.0,275.0,1277,600.0,0,0.0,0,8,7,2334,1,83.0,3.0,38,2,5,60,1,1998,10790,2007,0.0,0.0,2385,1998.0,0.0,5,1,0,0,1066.0,0,4,120,166028.47803260386,Normal
0,1105,1993,770.0,309.0,1097,517.0,0,1.0,144,9,8,2335,1,88.0,2.0,65,2,5,60,1,1992,11762,2007,0.0,0.0,2202,1992.0,335.0,9,1,0,0,1105.0,0,4,0,138801.5849532783,Normal
0,1335,1997,100.0,526.0,1203,933.0,0,0.0,0,8,8,2336,1,82.0,3.0,92,2,5,60,1,1996,9044,2007,0.0,0.0,2538,1996.0,1225.0,5,1,0,0,1325.0,0,4,198,176344.84916085005,Normal
0,1369,2007,1369.0,0.0,0,605.0,0,0.0,0,5,7,2337,0,75.0,2.0,203,2,6,20,1,2007,9910,2007,0.0,0.0,1369,2007.0,0.0,9,0,0,0,1369.0,0,3,0,135244.66749438643,Partial
0,1542,2007,322.0,164.0,0,852.0,0,1.0,0,6,8,2338,1,91.0,3.0,110,2,5,20,1,2007,11830,2007,0.0,0.0,1542,2007.0,1220.0,7,0,0,0,1542.0,0,3,168,134516.46201966703,Partial
0,1534,2006,1496.0,248.0,0,484.0,0,0.0,0,7,8,2339,1,76.0,2.0,46,2,5,20,1,2006,10612,2007,0.0,0.0,1534,2006.0,28.0,1,0,0,0,1524.0,0,3,168,135631.17845140398,Family
0,1966,2007,394.0,754.0,0,1092.0,0,1.0,0,6,10,2340,1,98.0,3.0,52,2,5,20,1,2007,12291,2007,0.0,0.0,1966,2007.0,1572.0,10,0,0,0,1966.0,0,1,76,114829.57827549428,Partial
0,1538,2005,769.0,148.0,0,484.0,0,1.0,0,7,8,2342,0,74.0,2.0,40,2,5,20,1,2005,8847,2007,0.0,0.0,1538,2005.0,769.0,12,0,0,0,1538.0,0,3,146,129543.39226488769,Normal
